"","postId","time_diff_experiment","condition","vis","bonus","age","gender","education","p","prob1","prob2","x1","x2","lotterychoice","ev","ce","rrp","error","lnerror","exact","ev_perceived","rrp_perceived"
"7091","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.05,0.05,0.95,150,50,"18a",55,62,-0.127272727272727,1,0,1,55,-0.127272727272727
"7092","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.1,0.1,0.9,10,0,"18a",1,1.25,-0.25,1,0,1,1,-0.25
"7093","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.75,0.75,0.25,50,20,"8a",42.5,38.75,0.0882352941176471,1,0,1,42.5,0.0882352941176471
"7094","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.9,0.9,0.1,20,10,"5a",19,17.75,0.0657894736842105,1,0,1,19,0.0657894736842105
"7095","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.5,0.5,0.5,50,0,"13a",25,18.75,0.25,1,0,1,25,0.25
"7096","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.25,0.25,0.75,40,10,"15a",17.5,18.25,-0.0428571428571429,1,0,1,17.5,-0.0428571428571429
"7097","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.05,0.05,0.95,40,10,"18a",11.5,13.75,-0.195652173913043,1,0,1,11.5,-0.195652173913043
"7098","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.25,0.25,0.75,50,20,"16a",27.5,26.75,0.0272727272727273,1,0,1,27.5,0.0272727272727273
"7099","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.1,0.1,0.9,20,10,"17a",11,11.75,-0.0681818181818182,1,0,1,11,-0.0681818181818182
"7100","jtk7dcyc",360623,"none",0,7.81,25,"Female","College",0.5,0.5,0.5,10,0,"12a",5,4.25,0.15,1,0,1,5,0.15
"7101","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.95,0.04,0.96,40,10,"19b",38.5,11.5,0.701298701298701,0.0421052631578947,-3.16758253048065,0,11.2,-0.0267857142857144
"7102","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.1,0.2,0.8,10,0,"0a",1,10,-9,2,0.693147180559945,0,2,-4
"7103","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.5,0.5,0.5,20,10,"9b",15,15.25,-0.0166666666666667,1,0,1,15,-0.0166666666666667
"7104","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.5,0.6,0.4,50,0,"0a",25,50,-1,1.2,0.182321556793955,0,30,-0.666666666666667
"7105","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.1,0.2,0.8,20,10,"19b",11,10.5,0.0454545454545455,2,0.693147180559945,0,12,0.125
"7106","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.25,0.2,0.8,50,20,"19b",27.5,21.5,0.218181818181818,0.8,-0.22314355131421,0,26,0.173076923076923
"7107","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.75,0.8,0.2,50,20,"0a",42.5,50,-0.176470588235294,1.06666666666667,0.0645385211375712,0,44,-0.136363636363636
"7108","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.25,0.3,0.7,20,0,"14b",5,5,0,1.2,0.182321556793955,0,6,0.166666666666667
"7109","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.95,0.91,0.09,50,20,"0a",48.5,50,-0.0309278350515464,0.957894736842105,-0.0430173850836907,0,47.3,-0.0570824524312897
"7110","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.25,0.3,0.7,40,10,"19b",17.5,11.5,0.342857142857143,1.2,0.182321556793955,0,19,0.394736842105263
"7111","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.9,0.9,0.1,50,0,"0a",45,50,-0.111111111111111,1,0,1,45,-0.111111111111111
"7112","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.5,0.6,0.4,40,10,"14b",25,18.25,0.27,1.2,0.182321556793955,0,28,0.348214285714286
"7113","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.95,0.95,0.05,20,0,"0a",19,20,-0.0526315789473684,1,0,1,19,-0.0526315789473684
"7114","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.75,0.75,0.25,40,10,"4a",32.5,34.75,-0.0692307692307692,1,0,1,32.5,-0.0692307692307692
"7115","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.5,0.5,0.5,10,0,"12b",5,3.75,0.25,1,0,1,5,0.25
"7116","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.75,0.7,0.3,20,0,"0a",15,20,-0.333333333333333,0.933333333333333,-0.0689928714869516,0,14,-0.428571428571429
"7117","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.9,0.9,0.1,10,0,"0a",9,10,-0.111111111111111,1,0,1,9,-0.111111111111111
"7118","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.05,0.1,0.9,20,0,"19b",1,1,0,2,0.693147180559945,0,2,0.5
"7119","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.5,0.5,0.5,50,20,"19b",35,21.5,0.385714285714286,1,0,1,35,0.385714285714286
"7120","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.05,0.1,0.9,50,20,"19b",21.5,21.5,0,2,0.693147180559945,0,23,0.0652173913043478
"7121","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.5,0.5,0.5,150,0,"19b",75,7.5,0.9,1,0,1,75,0.9
"7122","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.05,0.1,0.9,150,50,"19b",55,55,0,2,0.693147180559945,0,60,0.0833333333333333
"7123","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.1,0.15,0.85,50,0,"19b",5,2.5,0.5,1.5,0.405465108108164,0,7.5,0.666666666666667
"7124","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.9,0.81,0.19,20,10,"0a",19,20,-0.0526315789473684,0.9,-0.105360515657826,0,18.1,-0.104972375690608
"7125","jtk6kxg6",520230,"bar",5,6.33,23,"Male","Professional school",0.05,0.1,0.9,40,10,"19b",11.5,11.5,0,2,0.693147180559945,0,13,0.115384615384615
"7126","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.25,0.4,0.6,50,20,"13b",27.5,29.75,-0.0818181818181818,1.6,0.470003629245736,0,32,0.0703125
"7127","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.5,0.7,0.3,10,0,"8b",5,5.75,-0.15,1.4,0.336472236621213,0,7,0.178571428571429
"7128","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.95,0.95,0.05,40,10,"3a",38.5,36.25,0.0584415584415584,1,0,1,38.5,0.0584415584415584
"7129","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.1,0.15,0.85,20,10,"13b",11,13.25,-0.204545454545455,1.5,0.405465108108164,0,11.5,-0.152173913043478
"7130","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.9,0.9,0.1,20,10,"4b",19,17.75,0.0657894736842105,1,0,1,19,0.0657894736842105
"7131","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.05,0.15,0.85,40,10,"13b",11.5,19.75,-0.717391304347826,3,1.09861228866811,0,14.5,-0.362068965517241
"7132","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.95,0.95,0.05,50,20,"0a",48.5,50,-0.0309278350515464,1,0,1,48.5,-0.0309278350515464
"7133","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.5,0.65,0.35,20,10,"6b",15,16.75,-0.116666666666667,1.3,0.262364264467491,0,16.5,-0.0151515151515152
"7134","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.05,0.12,0.88,150,50,"14b",55,77,-0.4,2.4,0.8754687373539,0,62,-0.241935483870968
"7135","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.75,0.8,0.2,40,10,"8b",32.5,27.25,0.161538461538462,1.06666666666667,0.0645385211375712,0,34,0.198529411764706
"7136","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.25,0.3,0.7,40,10,"11b",17.5,22.75,-0.3,1.2,0.182321556793955,0,19,-0.197368421052632
"7137","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.75,0.85,0.15,20,0,"9b",15,10,0.333333333333333,1.13333333333333,0.125163142954006,0,17,0.411764705882353
"7138","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.5,0.7,0.3,50,0,"8b",25,28.75,-0.15,1.4,0.336472236621213,0,35,0.178571428571429
"7139","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.75,0.9,0.1,50,20,"3a",42.5,46.25,-0.0882352941176471,1.2,0.182321556793955,0,47,0.0159574468085106
"7140","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.5,0.56,0.44,150,0,"14b",75,41.25,0.45,1.12,0.113328685307003,0,84,0.508928571428572
"7141","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.05,0.1,0.9,20,0,"17b",1,2,-1,2,0.693147180559945,0,2,0
"7142","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.1,0.15,0.85,10,0,"14b",1,2.75,-1.75,1.5,0.405465108108164,0,1.5,-0.833333333333333
"7143","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.5,0.65,0.35,50,20,"13b",35,29.75,0.15,1.3,0.262364264467491,0,39.5,0.246835443037975
"7144","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.9,0.95,0.05,10,0,"2b",9,8.75,0.0277777777777778,1.05555555555556,0.0540672212702758,0,9.5,0.0789473684210526
"7145","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.5,0.75,0.25,40,10,"7b",25,28.75,-0.15,1.5,0.405465108108164,0,32.5,0.115384615384615
"7146","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.05,0.15,0.85,50,20,"16b",21.5,25.25,-0.174418604651163,3,1.09861228866811,0,24.5,-0.0306122448979592
"7147","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.95,0.97,0.03,20,0,"18b",19,1,0.947368421052632,1.02105263157895,0.0208340869028421,0,19.4,0.948453608247423
"7148","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.9,0.95,0.05,50,0,"2b",45,43.75,0.0277777777777778,1.05555555555556,0.0540672212702758,0,47.5,0.0789473684210526
"7149","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.25,0.28,0.72,20,0,"16b",5,3,0.4,1.12,0.113328685307003,0,5.6,0.464285714285714
"7150","jtk6qqom",387701,"triangle",4,6.505,30,"Male","College",0.1,0.2,0.8,50,0,"14b",5,13.75,-1.75,2,0.693147180559945,0,10,-0.375
"7201","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.75,0.75,0.25,20,0,"11b",15,8,0.466666666666667,1,0,1,15,0.466666666666667
"7202","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.05,0.1,0.9,150,50,"19b",55,55,0,2,0.693147180559945,0,60,0.0833333333333333
"7203","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.5,0.5,0.5,40,10,"15b",25,16.75,0.33,1,0,1,25,0.33
"7204","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.5,0.55,0.45,50,0,"16b",25,8.75,0.65,1.1,0.0953101798043249,0,27.5,0.681818181818182
"7205","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.75,0.75,0.25,50,20,"14b",42.5,28.25,0.335294117647059,1,0,1,42.5,0.335294117647059
"7206","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.1,0.15,0.85,10,0,"18b",1,0.75,0.25,1.5,0.405465108108164,0,1.5,0.5
"7207","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.1,0.15,0.85,20,10,"19b",11,10.5,0.0454545454545455,1.5,0.405465108108164,0,11.5,0.0869565217391304
"7208","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.25,0.4,0.6,50,20,"17b",27.5,23.75,0.136363636363636,1.6,0.470003629245736,0,32,0.2578125
"7209","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.05,0.15,0.85,40,10,"19b",11.5,11.5,0,3,1.09861228866811,0,14.5,0.206896551724138
"7210","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.9,0.9,0.1,20,10,"7b",19,16.25,0.144736842105263,1,0,1,19,0.144736842105263
"7211","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.5,0.75,0.25,150,0,"6b",75,101.25,-0.35,1.5,0.405465108108164,0,112.5,0.1
"7212","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.9,0.9,0.1,10,0,"9b",9,5.25,0.416666666666667,1,0,1,9,0.416666666666667
"7213","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.25,0.35,0.65,20,0,"15b",5,4,0.2,1.4,0.336472236621213,0,7,0.428571428571429
"7214","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.95,0.95,0.05,20,0,"5b",19,14,0.263157894736842,1,0,1,19,0.263157894736842
"7215","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.95,0.95,0.05,50,20,"8b",48.5,37.25,0.231958762886598,1,0,1,48.5,0.231958762886598
"7216","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.05,0.15,0.85,50,20,"19b",21.5,21.5,0,3,1.09861228866811,0,24.5,0.122448979591837
"7217","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.1,0.25,0.75,50,0,"19b",5,2.5,0.5,2.5,0.916290731874155,0,12.5,0.8
"7218","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.75,0.75,0.25,40,10,"10b",32.5,24.25,0.253846153846154,1,0,1,32.5,0.253846153846154
"7219","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.25,0.33,0.67,40,10,"17b",17.5,13.75,0.214285714285714,1.32,0.27763173659828,0,19.9,0.309045226130653
"7220","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.5,0.65,0.35,50,20,"15b",35,26.75,0.235714285714286,1.3,0.262364264467491,0,39.5,0.322784810126582
"7221","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.95,0.95,0.05,40,10,"1a",38.5,39.25,-0.0194805194805195,1,0,1,38.5,-0.0194805194805195
"7222","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.5,0.7,0.3,20,10,"10b",15,14.75,0.0166666666666667,1.4,0.336472236621213,0,17,0.132352941176471
"7223","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.9,0.9,0.1,50,0,"4a",45,41.25,0.0833333333333333,1,0,1,45,0.0833333333333333
"7224","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.05,0.15,0.85,20,0,"19b",1,1,0,3,1.09861228866811,0,3,0.666666666666667
"7225","jtk6qmyz",593319,"triangle",4,7.335,34,"Male","College",0.5,0.65,0.35,10,0,"10b",5,4.75,0.05,1.3,0.262364264467491,0,6.5,0.269230769230769
"7651","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.9,0.8,0.2,20,10,"10b",19,14.75,0.223684210526316,0.888888888888889,-0.117783035656383,0,18,0.180555555555556
"7652","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.05,0.9,0.1,150,50,"13b",55,82,-0.490909090909091,18,2.89037175789616,0,140,0.414285714285714
"7653","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.5,0.5,0.5,40,10,"10b",25,24.25,0.03,1,0,1,25,0.03
"7654","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.5,0.5,0.5,10,0,"7a",5,6.75,-0.35,1,0,1,5,-0.35
"7655","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.5,0.5,0.5,50,0,"10b",25,23.75,0.05,1,0,1,25,0.05
"7656","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.25,0.25,0.75,40,10,"6b",17.5,30.25,-0.728571428571429,1,0,1,17.5,-0.728571428571429
"7657","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.95,0.9,0.1,50,20,"15b",48.5,26.75,0.448453608247423,0.947368421052632,-0.0540672212702757,0,47,0.430851063829787
"7658","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.25,0.25,0.75,50,20,"5b",27.5,41.75,-0.518181818181818,1,0,1,27.5,-0.518181818181818
"7659","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.1,0.15,0.85,20,10,"6b",11,16.75,-0.522727272727273,1.5,0.405465108108164,0,11.5,-0.456521739130435
"7660","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.25,0.25,0.75,20,0,"5b",5,14,-1.8,1,0,1,5,-1.8
"7661","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.9,0.85,0.15,50,0,"11b",45,21.25,0.527777777777778,0.944444444444444,-0.0571584138399486,0,42.5,0.5
"7662","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.05,0.1,0.9,50,20,"6b",21.5,40.25,-0.872093023255814,2,0.693147180559945,0,23,-0.75
"7663","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.1,0.15,0.85,10,0,"3b",1,8.25,-7.25,1.5,0.405465108108164,0,1.5,-4.5
"7664","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.05,0.1,0.9,20,0,"3b",1,16,-15,2,0.693147180559945,0,2,-7
"7665","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.1,0.18,0.82,50,0,"5b",5,36.25,-6.25,1.8,0.587786664902119,0,9,-3.02777777777778
"7666","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.95,0.1,0.9,20,0,"5b",19,14,0.263157894736842,0.105263157894737,-2.25129179860649,0,2,-6
"7667","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.5,0.5,0.5,150,0,"12b",75,56.25,0.25,1,0,1,75,0.25
"7668","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.75,0.75,0.25,50,20,"14b",42.5,28.25,0.335294117647059,1,0,1,42.5,0.335294117647059
"7669","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.75,0.75,0.25,40,10,"12b",32.5,21.25,0.346153846153846,1,0,1,32.5,0.346153846153846
"7670","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.5,0.5,0.5,50,20,"8b",35,37.25,-0.0642857142857143,1,0,1,35,-0.0642857142857143
"7671","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.05,0.1,0.9,40,10,"4a",11.5,34.75,-2.02173913043478,2,0.693147180559945,0,13,-1.67307692307692
"7672","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.95,0.9,0.1,40,10,"14b",38.5,18.25,0.525974025974026,0.947368421052632,-0.0540672212702757,0,37,0.506756756756757
"7673","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.5,0.5,0.5,20,10,"12b",15,13.75,0.0833333333333333,1,0,1,15,0.0833333333333333
"7674","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.75,0.75,0.25,20,0,"7b",15,12,0.2,1,0,1,15,0.2
"7675","jtk79bub",865888,"pie",2,7.965,33,"Male","Graduate school",0.9,0.85,0.15,10,0,"8b",9,5.75,0.361111111111111,0.944444444444444,-0.0571584138399486,0,8.5,0.323529411764706
"7701","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.1,0.46,0.54,50,0,"0b",5,48.75,-8.75,4.6,1.52605630349505,0,23,-1.1195652173913
"7702","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.05,0.44,0.56,20,0,"10b",1,9,-8,8.8,2.17475172148416,0,8.8,-0.0227272727272726
"7703","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.5,0.67,0.33,20,10,"15b",15,12.25,0.183333333333333,1.34,0.29266961396282,0,16.7,0.266467065868263
"7704","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.5,0.77,0.23,50,20,"15b",35,26.75,0.235714285714286,1.54,0.431782416425538,0,43.1,0.379350348027842
"7705","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.25,0.68,0.32,20,0,"15b",5,4,0.2,2.72,1.00063188030791,0,13.6,0.705882352941177
"7706","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.1,0.69,0.31,10,0,"19b",1,0.5,0.5,6.9,1.93152141160321,0,6.9,0.927536231884058
"7707","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.9,0.88,0.12,10,0,"12b",9,3.75,0.583333333333333,0.977777777777778,-0.0224728558520586,0,8.8,0.573863636363636
"7708","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.75,0.75,0.25,40,10,"13b",32.5,19.75,0.392307692307692,1,0,1,32.5,0.392307692307692
"7709","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.9,0.97,0.03,20,10,"14b",19,12.75,0.328947368421053,1.07777777777778,0.0749013081731177,0,19.7,0.352791878172589
"7710","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.5,0.58,0.42,10,0,"8b",5,5.75,-0.15,1.16,0.148420005118273,0,5.8,0.00862068965517238
"7711","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.05,0.8,0.2,150,50,"6b",55,117,-1.12727272727273,16,2.77258872223978,0,130,0.1
"7712","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.05,0.96,0.04,50,20,"7b",21.5,38.75,-0.802325581395349,19.2,2.95491027903374,0,48.8,0.20594262295082
"7713","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.5,0.8,0.2,40,10,"9b",25,25.75,-0.03,1.6,0.470003629245736,0,34,0.242647058823529
"7714","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.75,0.97,0.03,20,0,"16b",15,3,0.8,1.29333333333333,0.257222864967072,0,19.4,0.845360824742268
"7715","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.5,0.91,0.09,50,0,"16b",25,8.75,0.65,1.82,0.598836501088704,0,45.5,0.807692307692308
"7716","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.25,0.91,0.09,40,10,"13b",17.5,19.75,-0.128571428571429,3.64,1.29198368164865,0,37.3,0.470509383378016
"7717","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.9,0.38,0.62,50,0,"13b",45,16.25,0.638888888888889,0.422222222222222,-0.862223510603879,0,19,0.144736842105263
"7718","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.5,0.73,0.27,150,0,"8b",75,86.25,-0.15,1.46,0.378436435720245,0,109.5,0.212328767123288
"7719","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.95,0.97,0.03,40,10,"9b",38.5,25.75,0.331168831168831,1.02105263157895,0.0208340869028421,0,39.1,0.341432225063938
"7720","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.95,0.91,0.09,50,20,"7b",48.5,38.75,0.201030927835052,0.957894736842105,-0.0430173850836907,0,47.3,0.18076109936575
"7721","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.1,0.9,0.1,20,10,"7b",11,16.25,-0.477272727272727,9,2.19722457733622,0,19,0.144736842105263
"7722","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.75,0.93,0.07,50,20,"15b",42.5,26.75,0.370588235294118,1.24,0.215111379616945,0,47.9,0.441544885177453
"7723","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.95,0.89,0.11,20,0,"9b",19,10,0.473684210526316,0.936842105263158,-0.065240521868401,0,17.8,0.438202247191011
"7724","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.05,0.9,0.1,40,10,"6b",11.5,30.25,-1.6304347826087,18,2.89037175789616,0,37,0.182432432432432
"7725","jtk8ybd7",1289706,"circle",3,7.995,34,"Female","Graduate school",0.25,0.93,0.07,50,20,"5b",27.5,41.75,-0.518181818181818,3.72,1.31372366828506,0,47.9,0.12839248434238
"7976","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.05,0.15,0.85,150,50,"14b",55,77,-0.4,3,1.09861228866811,0,65,-0.184615384615385
"7977","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.05,0.2,0.8,50,20,"16b",21.5,25.25,-0.174418604651163,4,1.38629436111989,0,26,0.0288461538461538
"7978","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.95,0.98,0.02,20,0,"2b",19,17,0.105263157894737,1.03157894736842,0.0310905870700312,0,19.6,0.13265306122449
"7979","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.1,0.2,0.8,20,10,"10b",11,14.75,-0.340909090909091,2,0.693147180559945,0,12,-0.229166666666667
"7980","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.5,0.8,0.2,50,0,"4b",25,38.75,-0.55,1.6,0.470003629245736,0,40,0.03125
"7981","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.75,0.9,0.1,40,10,"4b",32.5,33.25,-0.0230769230769231,1.2,0.182321556793955,0,37,0.101351351351351
"7982","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.75,0.85,0.15,50,20,"6b",42.5,40.25,0.0529411764705882,1.13333333333333,0.125163142954006,0,45.5,0.115384615384615
"7983","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.25,0.4,0.6,50,20,"10b",27.5,34.25,-0.245454545454545,1.6,0.470003629245736,0,32,-0.0703125
"7984","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.05,0.1,0.9,40,10,"16b",11.5,15.25,-0.326086956521739,2,0.693147180559945,0,13,-0.173076923076923
"7985","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.9,0.97,0.03,20,10,"3b",19,18.25,0.0394736842105263,1.07777777777778,0.0749013081731177,0,19.7,0.0736040609137056
"7986","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.95,0.99,0.01,40,10,"0b",38.5,39.25,-0.0194805194805195,1.04210526315789,0.0412429585340492,0,39.7,0.0113350125944585
"7987","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.5,0.75,0.25,50,20,"9b",35,35.75,-0.0214285714285714,1.5,0.405465108108164,0,42.5,0.158823529411765
"7988","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.05,0.17,0.83,20,0,"16b",1,3,-2,3.4,1.22377543162212,0,3.4,0.11764705882353
"7989","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.1,0.25,0.75,10,0,"15b",1,2.25,-1.25,2.5,0.916290731874155,0,2.5,0.1
"7990","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.5,0.85,0.15,10,0,"16b",5,1.75,0.65,1.7,0.53062825106217,0,8.5,0.794117647058823
"7991","jtk71ab0",1188508,"circle",3,6.105,36,"Female","College",0.25,0.33,0.67,40,10,"13b",17.5,19.75,-0.128571428571429,1.32,0.27763173659828,0,19.9,0.00753768844221098
