postId,time_diff_experiment,condition,vis,bonus,age,gender,education,p,prob1,prob2,x1,x2,lotterychoice,ev,ce,rrp,error,lnerror,exact,ev_perceived,rrp_perceived
jtkb94bb,1761852,none,0,7.135,28,Female,College,0.05,0.05,0.95,150.0,50.0,18b,55.0,57,-0.03636363636363636,1.0,0.0,1,55.0,-0.03636363636363636
jtkb94bb,1761852,none,0,7.135,28,Female,College,0.5,0.5,0.5,40.0,10.0,18b,25.0,12.25,0.51,1.0,0.0,1,25.0,0.51
jtkb94bb,1761852,none,0,7.135,28,Female,College,0.25,0.25,0.75,50.0,20.0,18b,27.5,22.25,0.19090909090909092,1.0,0.0,1,27.5,0.19090909090909092
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.05,0.77,0.23,20.0,0.0,13a,1.0,7,-6.0,15.4,2.7343675094195836,0,15.4,0.5454545454545454
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.75,0.88,0.12,50.0,20.0,15b,42.5,26.75,0.37058823529411766,1.1733333333333333,0.15984870094189604,0,46.4,0.4234913793103448
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.95,0.94,0.06,50.0,20.0,14b,48.5,28.25,0.4175257731958763,0.9894736842105263,-0.010582109330536972,0,48.2,0.41390041493775936
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.9,0.83,0.17,50.0,0.0,14a,45.0,16.25,0.6388888888888888,0.9222222222222222,-0.0809690625336672,0,41.5,0.608433734939759
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.05,0.9,0.1,50.0,20.0,17a,21.5,25.25,-0.1744186046511628,18.0,2.8903717578961645,0,47.0,0.4627659574468085
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.95,0.97,0.03,40.0,10.0,18a,38.5,13.75,0.6428571428571429,1.0210526315789474,0.020834086902842053,0,39.099999999999994,0.6483375959079284
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.5,0.85,0.15,40.0,10.0,15a,25.0,18.25,0.27,1.7,0.5306282510621704,0,35.5,0.4859154929577465
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.25,0.85,0.15,50.0,20.0,17a,27.5,25.25,0.08181818181818182,3.4,1.2237754316221157,0,45.5,0.44505494505494503
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.05,0.98,0.02,150.0,50.0,18a,55.0,62,-0.12727272727272726,19.599999999999998,2.9755295662364714,0,148.0,0.581081081081081
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.9,0.76,0.24,20.0,10.0,14a,19.0,13.25,0.3026315789473684,0.8444444444444444,-0.169076330043934,0,17.599999999999998,0.24715909090909083
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.1,0.8,0.2,20.0,10.0,16a,11.0,12.25,-0.11363636363636363,8.0,2.0794415416798357,0,18.0,0.3194444444444444
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.75,0.7,0.3,40.0,10.0,16a,32.5,16.75,0.4846153846153846,0.9333333333333332,-0.06899287148695156,0,31.0,0.4596774193548387
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.5,0.99,0.01,50.0,0.0,19a,25.0,3.75,0.85,1.98,0.6830968447064438,0,49.5,0.9242424242424242
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.5,0.98,0.02,150.0,0.0,19a,75.0,11.25,0.85,1.96,0.6729444732424258,0,147.0,0.923469387755102
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.05,0.78,0.22,40.0,10.0,18a,11.5,13.75,-0.1956521739130435,15.6,2.747270914255491,0,33.400000000000006,0.5883233532934132
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.75,0.98,0.02,20.0,0.0,19a,15.0,1,0.9333333333333333,1.3066666666666666,0.26747936513426146,0,19.6,0.9489795918367347
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.1,0.96,0.04,50.0,0.0,17a,5.0,8.75,-0.75,9.6,2.2617630984737906,0,48.0,0.8177083333333334
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.95,0.8,0.2,20.0,0.0,15a,19.0,5,0.7368421052631579,0.8421052631578948,-0.17185025692665915,0,16.0,0.6875
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.5,0.92,0.08,20.0,10.0,18a,15.0,11.25,0.25,1.84,0.6097655716208943,0,19.200000000000003,0.4140625000000001
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.5,0.94,0.06,50.0,20.0,17a,35.0,25.25,0.2785714285714286,1.88,0.6312717768418578,0,48.2,0.4761410788381743
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.9,0.96,0.04,10.0,0.0,18a,9.0,1.25,0.8611111111111112,1.0666666666666667,0.06453852113757116,0,9.6,0.8697916666666666
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.1,0.81,0.19,10.0,0.0,14a,1.0,3.25,-2.25,8.1,2.0918640616783932,0,8.100000000000001,0.5987654320987655
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.5,0.83,0.17,10.0,0.0,15a,5.0,2.75,0.45,1.66,0.5068176023684519,0,8.299999999999999,0.6686746987951807
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.25,0.88,0.12,20.0,0.0,14a,5.0,6,-0.2,3.52,1.2584609896100056,0,17.6,0.6590909090909092
jtl2l6vh,692560,circle,3,8.055000000000001,29,Male,Post-doctoral,0.25,0.89,0.11,40.0,10.0,17a,17.5,15.25,0.12857142857142856,3.56,1.269760544863939,0,36.7,0.5844686648501363
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.5,0.5,0.5,50.0,0.0,8b,25.0,28.75,-0.15,1.0,0.0,1,25.0,-0.15
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.5,0.5,0.5,50.0,20.0,10b,35.0,34.25,0.02142857142857143,1.0,0.0,1,35.0,0.02142857142857143
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.9,0.8,0.2,50.0,0.0,9a,45.0,28.75,0.3611111111111111,0.888888888888889,-0.11778303565638339,0,40.0,0.28125
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.05,0.2,0.8,40.0,10.0,13b,11.5,19.75,-0.717391304347826,4.0,1.3862943611198906,0,16.0,-0.234375
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.5,0.5,0.5,150.0,0.0,8b,75.0,86.25,-0.15,1.0,0.0,1,75.0,-0.15
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.9,0.7,0.3,10.0,0.0,2b,9.0,8.75,0.027777777777777776,0.7777777777777777,-0.2513144282809062,0,7.0,-0.25
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.05,0.2,0.8,150.0,50.0,4b,55.0,127,-1.309090909090909,4.0,1.3862943611198906,0,70.0,-0.8142857142857143
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.1,0.3,0.7,50.0,0.0,4b,5.0,38.75,-6.75,2.9999999999999996,1.0986122886681096,0,15.0,-1.5833333333333333
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.25,0.4,0.6,20.0,0.0,5b,5.0,14,-1.8,1.6,0.47000362924573563,0,8.0,-0.75
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.1,0.2,0.8,20.0,10.0,10b,11.0,14.75,-0.3409090909090909,2.0,0.6931471805599453,0,12.0,-0.22916666666666666
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.9,0.8,0.2,20.0,10.0,10b,19.0,14.75,0.2236842105263158,0.888888888888889,-0.11778303565638339,0,18.0,0.18055555555555555
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.95,0.9,0.1,40.0,10.0,3b,38.5,34.75,0.09740259740259741,0.9473684210526316,-0.0540672212702757,0,37.0,0.060810810810810814
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.5,0.5,0.5,20.0,10.0,10b,15.0,14.75,0.016666666666666666,1.0,0.0,1,15.0,0.016666666666666666
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.95,0.85,0.15,50.0,20.0,13b,48.5,29.75,0.3865979381443299,0.8947368421052632,-0.11122563511022437,0,45.5,0.34615384615384615
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.5,0.5,0.5,10.0,0.0,4b,5.0,7.75,-0.55,1.0,0.0,1,5.0,-0.55
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.25,0.4,0.6,50.0,20.0,13b,27.5,29.75,-0.08181818181818182,1.6,0.47000362924573563,0,32.0,0.0703125
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.05,0.1,0.9,20.0,0.0,5b,1.0,14,-13.0,2.0,0.6931471805599453,0,2.0,-6.0
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.75,0.6,0.4,20.0,0.0,10b,15.0,9,0.4,0.7999999999999999,-0.22314355131420985,0,12.0,0.25
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.25,0.3,0.7,40.0,10.0,10b,17.5,24.25,-0.38571428571428573,1.2,0.1823215567939546,0,19.0,-0.27631578947368424
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.75,0.6,0.4,40.0,10.0,10b,32.5,24.25,0.25384615384615383,0.7999999999999999,-0.22314355131420985,0,28.0,0.13392857142857142
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.1,0.2,0.8,10.0,0.0,10b,1.0,4.75,-3.75,2.0,0.6931471805599453,0,2.0,-1.375
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.75,0.6,0.4,50.0,20.0,10b,42.5,34.25,0.19411764705882353,0.7999999999999999,-0.22314355131420985,0,38.0,0.09868421052631579
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.95,0.9,0.1,20.0,0.0,10b,19.0,9,0.5263157894736842,0.9473684210526316,-0.0540672212702757,0,18.0,0.5
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.05,0.1,0.9,50.0,20.0,13b,21.5,29.75,-0.38372093023255816,2.0,0.6931471805599453,0,23.0,-0.29347826086956524
jtkbuvln,841687,bar,5,8.175,42,Female,High school,0.5,0.5,0.5,40.0,10.0,10b,25.0,24.25,0.03,1.0,0.0,1,25.0,0.03
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.05,0.99,0.01,50.0,20.0,11b,21.5,32.75,-0.5232558139534884,19.799999999999997,2.9856819377004893,0,49.7,0.341046277665996
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.5,0.99,0.01,10.0,0.0,19b,5.0,0.5,0.9,1.98,0.6830968447064438,0,9.9,0.9494949494949495
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.5,0.79,0.21,50.0,20.0,9b,35.0,35.75,-0.02142857142857143,1.58,0.4574248470388755,0,43.7,0.18192219679633873
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.1,0.99,0.01,50.0,0.0,11a,5.0,23.75,-3.75,9.899999999999999,2.292534757140544,0,49.5,0.5202020202020202
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.75,0.99,0.01,50.0,20.0,19b,42.5,21.5,0.49411764705882355,1.32,0.27763173659827955,0,49.7,0.5674044265593562
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.25,0.99,0.01,20.0,0.0,19b,5.0,1,0.8,3.96,1.3762440252663892,0,19.8,0.9494949494949495
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.05,0.99,0.01,150.0,50.0,10b,55.0,97,-0.7636363636363637,19.799999999999997,2.9856819377004893,0,149.0,0.348993288590604
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.95,0.98,0.02,50.0,20.0,11b,48.5,32.75,0.3247422680412371,1.0315789473684212,0.03109058707003118,0,49.4,0.33704453441295545
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.9,0.73,0.27,10.0,0.0,19b,9.0,0.5,0.9444444444444444,0.8111111111111111,-0.20935022918187393,0,7.3,0.9315068493150684
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.25,0.83,0.17,40.0,10.0,19b,17.5,11.5,0.34285714285714286,3.32,1.199964782928397,0,34.9,0.670487106017192
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.95,0.99,0.01,20.0,0.0,11a,19.0,9,0.5263157894736842,1.0421052631578949,0.04124295853404922,0,19.8,0.5454545454545455
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.75,0.99,0.01,20.0,0.0,14a,15.0,6,0.6,1.32,0.27763173659827955,0,19.8,0.696969696969697
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.5,0.99,0.01,150.0,0.0,19b,75.0,7.5,0.9,1.98,0.6830968447064438,0,148.5,0.9494949494949495
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.75,0.85,0.15,40.0,10.0,19b,32.5,11.5,0.6461538461538462,1.1333333333333333,0.125163142954006,0,35.5,0.676056338028169
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.05,0.7,0.3,40.0,10.0,11b,11.5,22.75,-0.9782608695652174,13.999999999999998,2.6390573296152584,0,31.0,0.2661290322580645
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.9,0.9,0.1,50.0,0.0,19b,45.0,2.5,0.9444444444444444,1.0,0.0,1,45.0,0.9444444444444444
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.5,0.61,0.39,40.0,10.0,12b,25.0,21.25,0.15,1.22,0.19885085874516517,0,28.299999999999997,0.24911660777385153
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.25,0.89,0.11,50.0,20.0,9b,27.5,35.75,-0.3,3.56,1.269760544863939,0,46.7,0.2344753747323341
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.9,0.99,0.01,20.0,10.0,11b,19.0,14.25,0.25,1.0999999999999999,0.09531017980432474,0,19.900000000000002,0.2839195979899498
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.5,0.97,0.03,20.0,10.0,12b,15.0,13.75,0.08333333333333333,1.94,0.6626879730752367,0,19.7,0.30203045685279184
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.5,0.99,0.01,50.0,0.0,19b,25.0,2.5,0.9,1.98,0.6830968447064438,0,49.5,0.9494949494949495
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.05,0.96,0.04,20.0,0.0,16b,1.0,3,-2.0,19.2,2.954910279033736,0,19.2,0.84375
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.1,0.97,0.03,10.0,0.0,19b,1.0,0.5,0.5,9.7,2.272125885509337,0,9.7,0.9484536082474226
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.1,0.99,0.01,20.0,10.0,19b,11.0,10.5,0.045454545454545456,9.899999999999999,2.292534757140544,0,19.900000000000002,0.4723618090452262
jtkbsdww,448189,triangle,4,7.295000000000001,34,Female,Ph.D,0.95,0.99,0.01,40.0,10.0,19b,38.5,11.5,0.7012987012987013,1.0421052631578949,0.04124295853404922,0,39.7,0.7103274559193955
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.75,0.5,0.5,50.0,20.0,4b,42.5,43.25,-0.01764705882352941,0.6666666666666666,-0.40546510810816444,0,35.0,-0.2357142857142857
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.05,0.5,0.5,40.0,10.0,10a,11.5,25.75,-1.2391304347826086,10.0,2.302585092994046,0,25.0,-0.03
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.9,0.9,0.1,20.0,10.0,18b,19.0,10.75,0.4342105263157895,1.0,0.0,1,19.0,0.4342105263157895
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.25,0.8,0.2,50.0,20.0,10b,27.5,34.25,-0.24545454545454545,3.2,1.1631508098056809,0,44.0,0.2215909090909091
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.5,0.5,0.5,40.0,10.0,13b,25.0,19.75,0.21,1.0,0.0,1,25.0,0.21
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.75,0.7,0.3,40.0,10.0,4b,32.5,33.25,-0.023076923076923078,0.9333333333333332,-0.06899287148695156,0,31.0,-0.07258064516129033
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.5,0.8,0.2,150.0,0.0,9b,75.0,78.75,-0.05,1.6,0.47000362924573563,0,120.0,0.34375
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.95,0.5,0.5,40.0,10.0,10b,38.5,24.25,0.37012987012987014,0.5263157894736842,-0.6418538861723948,0,25.0,0.03
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.05,0.7,0.3,50.0,20.0,6b,21.5,40.25,-0.872093023255814,13.999999999999998,2.6390573296152584,0,41.0,0.018292682926829267
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.25,0.9,0.1,20.0,0.0,3b,5.0,16,-2.2,3.6,1.2809338454620642,0,18.0,0.1111111111111111
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.1,0.8,0.2,10.0,0.0,8b,1.0,5.75,-4.75,8.0,2.0794415416798357,0,8.0,0.28125
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.75,0.99,0.01,20.0,0.0,2b,15.0,17,-0.13333333333333333,1.32,0.27763173659827955,0,19.8,0.14141414141414144
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.05,0.8,0.2,20.0,0.0,5b,1.0,14,-13.0,16.0,2.772588722239781,0,16.0,0.125
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.5,0.7,0.3,10.0,0.0,6b,5.0,6.75,-0.35,1.4,0.3364722366212129,0,7.0,0.03571428571428571
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.05,0.99,0.01,150.0,50.0,2b,55.0,137,-1.490909090909091,19.799999999999997,2.9856819377004893,0,149.0,0.08053691275167785
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.9,0.8,0.2,10.0,0.0,8b,9.0,5.75,0.3611111111111111,0.888888888888889,-0.11778303565638339,0,8.0,0.28125
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.1,0.5,0.5,20.0,10.0,10b,11.0,14.75,-0.3409090909090909,5.0,1.6094379124341003,0,15.0,0.016666666666666666
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.5,0.99,0.01,50.0,0.0,4b,25.0,38.75,-0.55,1.98,0.6830968447064438,0,49.5,0.21717171717171718
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.5,0.7,0.3,20.0,10.0,10b,15.0,14.75,0.016666666666666666,1.4,0.3364722366212129,0,17.0,0.1323529411764706
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.9,0.9,0.1,50.0,0.0,4b,45.0,38.75,0.1388888888888889,1.0,0.0,1,45.0,0.1388888888888889
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.1,0.99,0.01,50.0,0.0,6b,5.0,33.75,-5.75,9.899999999999999,2.292534757140544,0,49.5,0.3181818181818182
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.95,0.8,0.2,50.0,20.0,10b,48.5,34.25,0.29381443298969073,0.8421052631578948,-0.17185025692665915,0,44.0,0.2215909090909091
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.25,0.9,0.1,40.0,10.0,10b,17.5,24.25,-0.38571428571428573,3.6,1.2809338454620642,0,37.0,0.34459459459459457
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.95,0.9,0.1,20.0,0.0,10b,19.0,9,0.5263157894736842,0.9473684210526316,-0.0540672212702757,0,18.0,0.5
jtkb85lz,1195604,circle,3,6.875,48,Male,College,0.5,0.99,0.01,50.0,20.0,2b,35.0,46.25,-0.32142857142857145,1.98,0.6830968447064438,0,49.7,0.06941649899396383
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.95,0.95,0.05,40.0,10.0,0a,38.5,40,-0.03896103896103896,1.0,0.0,1,38.5,-0.03896103896103896
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.9,0.9,0.1,50.0,0.0,0a,45.0,50,-0.1111111111111111,1.0,0.0,1,45.0,-0.1111111111111111
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.05,0.05,0.95,50.0,20.0,0b,21.5,49.25,-1.2906976744186047,1.0,0.0,1,21.5,-1.2906976744186047
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.25,0.25,0.75,40.0,10.0,6b,17.5,30.25,-0.7285714285714285,1.0,0.0,1,17.5,-0.7285714285714285
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.95,0.05,0.95,50.0,20.0,3a,48.5,46.25,0.04639175257731959,0.052631578947368425,-2.9444389791664403,0,21.5,-1.1511627906976745
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.9,0.2,0.8,10.0,0.0,9b,9.0,5.25,0.4166666666666667,0.22222222222222224,-1.504077396776274,0,2.0,-1.625
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.75,0.75,0.25,50.0,20.0,5b,42.5,41.75,0.01764705882352941,1.0,0.0,1,42.5,0.01764705882352941
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.95,0.95,0.05,20.0,0.0,0b,19.0,19,0.0,1.0,0.0,1,19.0,0.0
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.25,0.25,0.75,50.0,20.0,6b,27.5,40.25,-0.4636363636363636,1.0,0.0,1,27.5,-0.4636363636363636
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.5,0.5,0.5,50.0,0.0,12b,25.0,18.75,0.25,1.0,0.0,1,25.0,0.25
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.1,0.15,0.85,50.0,0.0,16b,5.0,8.75,-0.75,1.4999999999999998,0.4054651081081642,0,7.5,-0.16666666666666666
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.1,0.12,0.88,20.0,10.0,9b,11.0,15.25,-0.38636363636363635,1.2,0.1823215567939546,0,11.200000000000001,-0.36160714285714274
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.5,0.5,0.5,10.0,0.0,10b,5.0,4.75,0.05,1.0,0.0,1,5.0,0.05
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.9,0.85,0.15,20.0,10.0,10b,19.0,14.75,0.2236842105263158,0.9444444444444444,-0.05715841383994864,0,18.5,0.20270270270270271
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.25,0.25,0.75,20.0,0.0,15b,5.0,4,0.2,1.0,0.0,1,5.0,0.2
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.5,0.5,0.5,50.0,20.0,11b,35.0,32.75,0.06428571428571428,1.0,0.0,1,35.0,0.06428571428571428
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.5,0.5,0.5,40.0,10.0,13a,25.0,21.25,0.15,1.0,0.0,1,25.0,0.15
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.05,0.05,0.95,20.0,0.0,17b,1.0,2,-1.0,1.0,0.0,1,1.0,-1.0
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.1,0.12,0.88,10.0,0.0,16b,1.0,1.75,-0.75,1.2,0.1823215567939546,0,1.2,-0.45833333333333337
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.5,0.5,0.5,150.0,0.0,6a,75.0,108.75,-0.45,1.0,0.0,1,75.0,-0.45
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.05,0.05,0.95,150.0,50.0,8b,55.0,107,-0.9454545454545454,1.0,0.0,1,55.0,-0.9454545454545454
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.75,0.75,0.25,40.0,10.0,8b,32.5,27.25,0.16153846153846155,1.0,0.0,1,32.5,0.16153846153846155
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.05,0.05,0.95,40.0,10.0,6b,11.5,30.25,-1.6304347826086956,1.0,0.0,1,11.5,-1.6304347826086956
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.75,0.75,0.25,20.0,0.0,10a,15.0,10,0.3333333333333333,1.0,0.0,1,15.0,0.3333333333333333
jtkc1byy,738995,pie,2,6.345000000000001,42,Female,College,0.5,0.5,0.5,20.0,10.0,9b,15.0,15.25,-0.016666666666666666,1.0,0.0,1,15.0,-0.016666666666666666
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.75,0.75,0.25,50.0,20.0,11b,42.5,32.75,0.22941176470588234,1.0,0.0,1,42.5,0.22941176470588234
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.05,0.05,0.95,40.0,10.0,8b,11.5,27.25,-1.3695652173913044,1.0,0.0,1,11.5,-1.3695652173913044
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.9,0.9,0.09999999999999998,10.0,0.0,17b,9.0,1.25,0.8611111111111112,1.0,0.0,1,9.0,0.8611111111111112
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.05,0.05,0.95,20.0,0.0,18b,1.0,1,0.0,1.0,0.0,1,1.0,0.0
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.5,0.5,0.5,50.0,20.0,12b,35.0,31.25,0.10714285714285714,1.0,0.0,1,35.0,0.10714285714285714
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.95,0.95,0.050000000000000044,20.0,0.0,5b,19.0,14,0.2631578947368421,1.0,0.0,1,19.0,0.2631578947368421
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.25,0.25,0.75,20.0,0.0,15b,5.0,4,0.2,1.0,0.0,1,5.0,0.2
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.5,0.5,0.5,10.0,0.0,11b,5.0,4.25,0.15,1.0,0.0,1,5.0,0.15
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.25,0.25,0.75,40.0,10.0,15b,17.5,16.75,0.04285714285714286,1.0,0.0,1,17.5,0.04285714285714286
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.95,0.95,0.050000000000000044,50.0,20.0,6b,48.5,40.25,0.17010309278350516,1.0,0.0,1,48.5,0.17010309278350516
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.1,0.1,0.9,20.0,10.0,15b,11.0,12.25,-0.11363636363636363,1.0,0.0,1,11.0,-0.11363636363636363
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.9,0.9,0.09999999999999998,50.0,0.0,6b,45.0,33.75,0.25,1.0,0.0,1,45.0,0.25
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.1,0.1,0.9,50.0,0.0,14b,5.0,13.75,-1.75,1.0,0.0,1,5.0,-1.75
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.5,0.5,0.5,150.0,0.0,12b,75.0,56.25,0.25,1.0,0.0,1,75.0,0.25
jtkbzj25,439841,none,0,7.265000000000001,31,Female,College,0.05,0.05,0.95,50.0,20.0,11b,21.5,32.75,-0.5232558139534884,1.0,0.0,1,21.5,-0.5232558139534884
