"","postId","time_diff_experiment","condition","vis","bonus","age","gender","education","p","prob1","prob2","x1","x2","lotterychoice","ev","ce","rrp","error","lnerror","exact","ev_perceived","rrp_perceived","abs_error","abs_rrp"
"8140","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.05,0.7,0.3,40,10,"13b",11.5,19.75,-0.717391304347826,0.65,2.63905732961526,0,31,0.362903225806452,0.65,0.717391304347826
"8141","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.25,0.66,0.34,20,0,"11b",5,8,-0.6,0.41,0.970778917158225,0,13.2,0.393939393939394,0.41,0.6
"8142","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.1,0.55,0.45,10,0,"10b",1,4.75,-3.75,0.45,1.70474809223843,0,5.5,0.136363636363636,0.45,3.75
"8143","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.95,0.66,0.34,50,20,"16b",48.5,25.25,0.479381443298969,-0.29,-0.364222149574115,0,39.8,0.365577889447236,0.29,0.479381443298969
"8144","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.1,0.62,0.38,50,0,"15b",5,11.25,-1.25,0.52,1.82454929205105,0,31,0.637096774193548,0.52,1.25
"8145","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.1,0.64,0.36,20,10,"12b",11,13.75,-0.25,0.54,1.85629799036563,0,16.4,0.161585365853658,0.54,0.25
"8146","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.75,0.4,0.6,20,0,"12b",15,7,0.533333333333333,-0.35,-0.628608659422374,0,8,0.125,0.35,0.533333333333333
"8147","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.75,0.63,0.37,50,20,"13b",42.5,29.75,0.3,-0.12,-0.174353387144778,0,38.9,0.235218508997429,0.12,0.3
"8148","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.95,0.58,0.42,40,10,"14b",38.5,18.25,0.525974025974026,-0.37,-0.493433881054122,0,27.4,0.333941605839416,0.37,0.525974025974026
"8149","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.25,0.98,0.02,50,20,"16b",27.5,25.25,0.0818181818181818,0.73,1.36609165380237,0,49.4,0.488866396761134,0.73,0.0818181818181818
"8150","jtkbe7w0",623609,"bar",5,8.025,25,"Female","Graduate school",0.25,0.67,0.33,40,10,"16b",17.5,15.25,0.128571428571429,0.42,0.985816794522765,0,30.1,0.493355481727575,0.42,0.128571428571429
"8151","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.1,0.1,0.9,20,10,"16a",11,12.25,-0.113636363636364,0,0,1,11,-0.113636363636364,0,0.113636363636364
"8152","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.5,0.5,0.5,50,20,"12a",35,32.75,0.0642857142857143,0,0,1,35,0.0642857142857143,0,0.0642857142857143
"8153","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.05,0.07,0.93,40,10,"19b",11.5,11.5,0,0.02,0.336472236621213,0,12.1,0.0495867768595041,0.02,0
"8154","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.9,0.9,0.1,10,0,"1a",9,9.75,-0.0833333333333333,0,0,1,9,-0.0833333333333333,0,0.0833333333333333
"8155","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.25,0.25,0.75,40,10,"19b",17.5,11.5,0.342857142857143,0,0,1,17.5,0.342857142857143,0,0.342857142857143
"8156","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.9,0.9,0.1,20,10,"0b",19,19.75,-0.0394736842105263,0,0,1,19,-0.0394736842105263,0,0.0394736842105263
"8157","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.75,0.75,0.25,40,10,"3b",32.5,34.75,-0.0692307692307692,0,0,1,32.5,-0.0692307692307692,0,0.0692307692307692
"8158","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.05,0.96,0.04,20,0,"0b",1,19,-18,0.91,2.95491027903374,0,19.2,0.0104166666666666,0.91,18
"8159","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.5,0.5,0.5,50,0,"12b",25,18.75,0.25,0,0,1,25,0.25,0,0.25
"8160","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.95,0.96,0.04,20,0,"0b",19,19,0,0.01,0.0104712998672954,0,19.2,0.0104166666666666,0.01,0
"8161","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.75,0.75,0.25,20,0,"3b",15,16,-0.0666666666666667,0,0,1,15,-0.0666666666666667,0,0.0666666666666667
"8162","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.05,0.04,0.96,50,20,"19b",21.5,21.5,0,-0.01,-0.22314355131421,0,21.2,-0.0141509433962264,0.01,0
"8163","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.5,0.5,0.5,150,0,"14b",75,41.25,0.45,0,0,1,75,0.45,0,0.45
"8164","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.9,0.9,0.1,50,0,"0b",45,48.75,-0.0833333333333333,0,0,1,45,-0.0833333333333333,0,0.0833333333333333
"8165","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.25,0.2,0.8,50,20,"19b",27.5,21.5,0.218181818181818,-0.05,-0.22314355131421,0,26,0.173076923076923,0.05,0.218181818181818
"8166","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.25,0.2,0.8,20,0,"19b",5,1,0.8,-0.05,-0.22314355131421,0,4,0.75,0.05,0.8
"8167","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.1,0.1,0.9,50,0,"19b",5,2.5,0.5,0,0,1,5,0.5,0,0.5
"8168","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.95,0.96,0.04,50,20,"0b",48.5,49.25,-0.0154639175257732,0.01,0.0104712998672954,0,48.8,-0.00922131147540989,0.01,0.0154639175257732
"8169","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.75,0.75,0.25,50,20,"0b",42.5,49.25,-0.158823529411765,0,0,1,42.5,-0.158823529411765,0,0.158823529411765
"8170","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.5,0.5,0.5,10,0,"14a",5,3.25,0.35,0,0,1,5,0.35,0,0.35
"8171","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.5,0.5,0.5,20,10,"12a",15,14.25,0.05,0,0,1,15,0.05,0,0.05
"8172","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.95,0.96,0.04,40,10,"1a",38.5,39.25,-0.0194805194805195,0.01,0.0104712998672954,0,38.8,-0.01159793814433,0.01,0.0194805194805195
"8173","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.1,0.1,0.9,10,0,"18b",1,0.75,0.25,0,0,1,1,0.25,0,0.25
"8174","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.05,0.04,0.96,150,50,"0a",55,150,-1.72727272727273,-0.01,-0.22314355131421,0,54,-1.77777777777778,0.01,1.72727272727273
"8175","jtkbrkpm",1461693,"bar",5,6.06,41,"Male","High school",0.5,0.5,0.5,40,10,"14b",25,18.25,0.27,0,0,1,25,0.27,0,0.27
"8176","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.25,0.3,0.7,50,20,"8b",27.5,37.25,-0.354545454545455,0.05,0.182321556793955,0,29,-0.28448275862069,0.05,0.354545454545455
"8177","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.05,0.05,0.95,50,20,"13b",21.5,29.75,-0.383720930232558,0,0,1,21.5,-0.383720930232558,0,0.383720930232558
"8178","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.25,0.25,0.75,40,10,"5b",17.5,31.75,-0.814285714285714,0,0,1,17.5,-0.814285714285714,0,0.814285714285714
"8179","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.5,0.8,0.2,150,0,"4b",75,116.25,-0.55,0.3,0.470003629245736,0,120,0.03125,0.3,0.55
"8180","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.75,0.9,0.1,20,0,"0a",15,20,-0.333333333333333,0.15,0.182321556793955,0,18,-0.111111111111111,0.15,0.333333333333333
"8181","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.9,0.95,0.05,10,0,"0a",9,10,-0.111111111111111,0.0499999999999999,0.0540672212702758,0,9.5,-0.0526315789473684,0.0499999999999999,0.111111111111111
"8182","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.5,0.8,0.2,10,0,"0a",5,10,-1,0.3,0.470003629245736,0,8,-0.25,0.3,1
"8183","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.9,0.98,0.02,20,10,"0a",19,20,-0.0526315789473684,0.08,0.0851578083403068,0,19.8,-0.0101010101010101,0.08,0.0526315789473684
"8184","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.5,0.8,0.2,50,0,"8b",25,28.75,-0.15,0.3,0.470003629245736,0,40,0.28125,0.3,0.15
"8185","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.25,0.2,0.8,20,0,"10b",5,9,-0.8,-0.05,-0.22314355131421,0,4,-1.25,0.05,0.8
"8186","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.05,0.1,0.9,40,10,"8b",11.5,27.25,-1.3695652173913,0.05,0.693147180559945,0,13,-1.09615384615385,0.05,1.3695652173913
"8187","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.9,0.98,0.02,50,0,"12b",45,18.75,0.583333333333333,0.08,0.0851578083403068,0,49,0.61734693877551,0.08,0.583333333333333
"8188","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.5,0.65,0.35,40,10,"9a",25,27.25,-0.09,0.15,0.262364264467491,0,29.5,0.076271186440678,0.15,0.09
"8189","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.95,0.98,0.02,50,20,"1b",48.5,47.75,0.0154639175257732,0.03,0.0310905870700312,0,49.4,0.0334008097165992,0.03,0.0154639175257732
"8190","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.95,0.98,0.02,40,10,"2b",38.5,36.25,0.0584415584415584,0.03,0.0310905870700312,0,39.4,0.0799492385786803,0.03,0.0584415584415584
"8191","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.1,0.2,0.8,10,0,"14b",1,2.75,-1.75,0.1,0.693147180559945,0,2,-0.375,0.1,1.75
"8192","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.1,0.25,0.75,50,0,"14b",5,13.75,-1.75,0.15,0.916290731874155,0,12.5,-0.1,0.15,1.75
"8193","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.5,0.7,0.3,20,10,"16b",15,11.75,0.216666666666667,0.2,0.336472236621213,0,17,0.308823529411765,0.2,0.216666666666667
"8194","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.75,0.8,0.2,50,20,"10b",42.5,34.25,0.194117647058824,0.05,0.0645385211375712,0,44,0.221590909090909,0.05,0.194117647058824
"8195","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.05,0.1,0.9,20,0,"10b",1,9,-8,0.05,0.693147180559945,0,2,-3.5,0.05,8
"8196","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.5,0.65,0.35,50,20,"10b",35,34.25,0.0214285714285714,0.15,0.262364264467491,0,39.5,0.132911392405063,0.15,0.0214285714285714
"8197","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.1,0.15,0.85,20,10,"19b",11,10.5,0.0454545454545455,0.05,0.405465108108164,0,11.5,0.0869565217391304,0.05,0.0454545454545455
"8198","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.95,0.99,0.01,20,0,"0b",19,19,0,0.04,0.0412429585340492,0,19.8,0.0404040404040404,0.04,0
"8199","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.05,0.1,0.9,150,50,"10b",55,97,-0.763636363636364,0.05,0.693147180559945,0,60,-0.616666666666667,0.05,0.763636363636364
"8200","jtkc7l2p",1747261,"triangle",4,6.635,32,"Female","Graduate school",0.75,0.9,0.1,40,10,"8b",32.5,27.25,0.161538461538462,0.15,0.182321556793955,0,37,0.263513513513513,0.15,0.161538461538462
"8201","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.1,0.01,0.99,50,0,"19b",5,2.5,0.5,-0.09,-2.30258509299405,0,0.5,-4,0.09,0.5
"8202","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.25,0.58,0.42,50,20,"10a",27.5,35.75,-0.3,0.33,0.841567185678219,0,37.4,0.0441176470588235,0.33,0.3
"8203","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.95,0.99,0.01,50,20,"0b",48.5,49.25,-0.0154639175257732,0.04,0.0412429585340492,0,49.7,0.00905432595573446,0.04,0.0154639175257732
"8204","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.75,0.1,0.9,20,0,"15b",15,4,0.733333333333333,-0.65,-2.01490302054226,0,2,-1,0.65,0.733333333333333
"8205","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.1,0.1,0.9,10,0,"19b",1,0.5,0.5,0,0,1,1,0.5,0,0.5
"8206","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.9,0.1,0.9,50,0,"16b",45,8.75,0.805555555555556,-0.8,-2.19722457733622,0,5,-0.75,0.8,0.805555555555556
"8207","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.5,0.6,0.4,40,10,"14a",25,19.75,0.21,0.1,0.182321556793955,0,28,0.294642857142857,0.1,0.21
"8208","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.1,0.2,0.8,20,10,"10b",11,14.75,-0.340909090909091,0.1,0.693147180559945,0,12,-0.229166666666667,0.1,0.340909090909091
"8209","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.75,0.8,0.2,40,10,"0a",32.5,40,-0.230769230769231,0.05,0.0645385211375712,0,34,-0.176470588235294,0.05,0.230769230769231
"8210","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.5,0.7,0.3,150,0,"7a",75,101.25,-0.35,0.2,0.336472236621213,0,105,0.0357142857142857,0.2,0.35
"8211","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.5,0.7,0.3,50,0,"7a",25,33.75,-0.35,0.2,0.336472236621213,0,35,0.0357142857142857,0.2,0.35
"8212","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.9,0.95,0.05,10,0,"19b",9,0.5,0.944444444444444,0.0499999999999999,0.0540672212702758,0,9.5,0.947368421052632,0.0499999999999999,0.944444444444444
"8213","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.95,0.98,0.02,20,0,"0a",19,20,-0.0526315789473684,0.03,0.0310905870700312,0,19.6,-0.020408163265306,0.03,0.0526315789473684
"8214","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.05,0.15,0.85,40,10,"13a",11.5,21.25,-0.847826086956522,0.1,1.09861228866811,0,14.5,-0.46551724137931,0.1,0.847826086956522
"8215","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.05,0.15,0.85,50,20,"18b",21.5,22.25,-0.0348837209302326,0.1,1.09861228866811,0,24.5,0.0918367346938776,0.1,0.0348837209302326
"8216","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.75,0.85,0.15,50,20,"0a",42.5,50,-0.176470588235294,0.1,0.125163142954006,0,45.5,-0.0989010989010989,0.1,0.176470588235294
"8217","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.05,0.15,0.85,20,0,"19b",1,1,0,0.1,1.09861228866811,0,3,0.666666666666667,0.1,0
"8218","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.5,0.8,0.2,10,0,"9b",5,5.25,-0.05,0.3,0.470003629245736,0,8,0.34375,0.3,0.05
"8219","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.25,0.4,0.6,40,10,"16b",17.5,15.25,0.128571428571429,0.15,0.470003629245736,0,22,0.306818181818182,0.15,0.128571428571429
"8220","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.95,0.95,0.05,40,10,"0a",38.5,40,-0.038961038961039,0,0,1,38.5,-0.038961038961039,0,0.038961038961039
"8221","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.5,0.7,0.3,50,20,"11b",35,32.75,0.0642857142857143,0.2,0.336472236621213,0,41,0.201219512195122,0.2,0.0642857142857143
"8222","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.5,0.75,0.25,20,10,"13b",15,13.25,0.116666666666667,0.25,0.405465108108164,0,17.5,0.242857142857143,0.25,0.116666666666667
"8223","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.05,0.2,0.8,150,50,"19b",55,55,0,0.15,1.38629436111989,0,70,0.214285714285714,0.15,0
"8224","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.9,0.95,0.05,20,10,"13a",19,13.75,0.276315789473684,0.0499999999999999,0.0540672212702758,0,19.5,0.294871794871795,0.0499999999999999,0.276315789473684
"8225","jtkb6qz9",2637968,"circle",3,6.205,38,"Female","College",0.25,0.4,0.6,20,0,"16b",5,3,0.4,0.15,0.470003629245736,0,8,0.625,0.15,0.4
"8226","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.5,0.5,0.5,20,10,"18b",15,10.75,0.283333333333333,0,0,1,15,0.283333333333333,0,0.283333333333333
"8227","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.95,0.8,0.2,50,20,"13b",48.5,29.75,0.38659793814433,-0.15,-0.171850256926659,0,44,0.323863636363636,0.15,0.38659793814433
"8228","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.1,0.99,0.01,50,0,"3a",5,43.75,-7.75,0.89,2.29253475714054,0,49.5,0.116161616161616,0.89,7.75
"8229","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.9,0.7,0.3,10,0,"6b",9,6.75,0.25,-0.2,-0.251314428280906,0,7,0.0357142857142857,0.2,0.25
"8230","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.5,0.7,0.3,10,0,"8b",5,5.75,-0.15,0.2,0.336472236621213,0,7,0.178571428571429,0.2,0.15
"8231","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.5,0.4,0.6,40,10,"10b",25,24.25,0.03,-0.1,-0.22314355131421,0,22,-0.102272727272727,0.1,0.03
"8232","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.9,0.75,0.25,50,0,"6a",45,36.25,0.194444444444444,-0.15,-0.182321556793955,0,37.5,0.0333333333333333,0.15,0.194444444444444
"8233","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.25,0.6,0.4,50,20,"11b",27.5,32.75,-0.190909090909091,0.35,0.8754687373539,0,38,0.138157894736842,0.35,0.190909090909091
"8234","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.25,0.7,0.3,20,0,"5b",5,14,-1.8,0.45,1.02961941718116,0,14,0,0.45,1.8
"8235","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.05,0.55,0.45,150,50,"10b",55,97,-0.763636363636364,0.5,2.39789527279837,0,105,0.0761904761904762,0.5,0.763636363636364
"8236","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.1,0.5,0.5,10,0,"10b",1,4.75,-3.75,0.4,1.6094379124341,0,5,0.05,0.4,3.75
"8237","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.75,0.6,0.4,50,20,"8b",42.5,37.25,0.123529411764706,-0.15,-0.22314355131421,0,38,0.0197368421052632,0.15,0.123529411764706
"8238","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.75,0.4,0.6,20,0,"9b",15,10,0.333333333333333,-0.35,-0.628608659422374,0,8,-0.25,0.35,0.333333333333333
"8239","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.9,0.5,0.5,20,10,"9b",19,15.25,0.197368421052632,-0.4,-0.587786664902119,0,15,-0.0166666666666667,0.4,0.197368421052632
"8240","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.25,0.35,0.65,40,10,"13b",17.5,19.75,-0.128571428571429,0.1,0.336472236621213,0,20.5,0.0365853658536585,0.1,0.128571428571429
"8241","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.75,0.4,0.6,40,10,"10b",32.5,24.25,0.253846153846154,-0.35,-0.628608659422374,0,22,-0.102272727272727,0.35,0.253846153846154
"8242","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.5,0.3,0.7,50,0,"14b",25,13.75,0.45,-0.2,-0.510825623765991,0,15,0.0833333333333333,0.2,0.45
"8243","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.1,0.55,0.45,20,10,"6b",11,16.75,-0.522727272727273,0.45,1.70474809223843,0,15.5,-0.0806451612903226,0.45,0.522727272727273
"8244","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.5,0.45,0.55,50,20,"7b",35,38.75,-0.107142857142857,-0.05,-0.105360515657826,0,33.5,-0.156716417910448,0.05,0.107142857142857
"8245","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.5,0.35,0.65,150,0,"14b",75,41.25,0.45,-0.15,-0.356674943938732,0,52.5,0.214285714285714,0.15,0.45
"8246","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.05,0.55,0.45,20,0,"8b",1,11,-10,0.5,2.39789527279837,0,11,0,0.5,10
"8247","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.95,0.55,0.45,40,10,"10b",38.5,24.25,0.37012987012987,-0.4,-0.54654370636807,0,26.5,0.0849056603773585,0.4,0.37012987012987
"8248","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.05,0.45,0.55,50,20,"13b",21.5,29.75,-0.383720930232558,0.4,2.19722457733622,0,33.5,0.111940298507463,0.4,0.383720930232558
"8249","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.95,0.45,0.55,20,0,"12b",19,7,0.631578947368421,-0.5,-0.747214401830221,0,9,0.222222222222222,0.5,0.631578947368421
"8250","jtkckyk9",769095,"circle",3,8.2,26,"Male","College",0.05,0.4,0.6,40,10,"13b",11.5,19.75,-0.717391304347826,0.35,2.07944154167984,0,22,0.102272727272727,0.35,0.717391304347826
"8251","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.95,0.95,0.05,40,10,"1a",38.5,39.25,-0.0194805194805195,0,0,1,38.5,-0.0194805194805195,0,0.0194805194805195
"8252","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.9,0.9,0.1,20,10,"2b",19,18.75,0.0131578947368421,0,0,1,19,0.0131578947368421,0,0.0131578947368421
"8253","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.25,0.25,0.75,20,0,"14b",5,5,0,0,0,1,5,0,0,0
"8254","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.05,0.07,0.93,40,10,"15b",11.5,16.75,-0.456521739130435,0.02,0.336472236621213,0,12.1,-0.384297520661157,0.02,0.456521739130435
"8255","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.05,0.05,0.95,150,50,"17b",55,62,-0.127272727272727,0,0,1,55,-0.127272727272727,0,0.127272727272727
"8256","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.1,0.15,0.85,10,0,"14b",1,2.75,-1.75,0.05,0.405465108108164,0,1.5,-0.833333333333333,0.05,1.75
"8257","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.5,0.5,0.5,50,0,"12b",25,18.75,0.25,0,0,1,25,0.25,0,0.25
"8258","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.9,0.9,0.1,10,0,"2a",9,9.25,-0.0277777777777778,0,0,1,9,-0.0277777777777778,0,0.0277777777777778
"8259","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.75,0.75,0.25,20,0,"5b",15,14,0.0666666666666667,0,0,1,15,0.0666666666666667,0,0.0666666666666667
"8260","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.5,0.5,0.5,150,0,"12b",75,56.25,0.25,0,0,1,75,0.25,0,0.25
"8261","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.9,0.9,0.1,50,0,"2b",45,43.75,0.0277777777777778,0,0,1,45,0.0277777777777778,0,0.0277777777777778
"8262","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.05,0.05,0.95,20,0,"16a",1,4,-3,0,0,1,1,-3,0,3
"8263","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.75,0.7,0.3,50,20,"4b",42.5,43.25,-0.0176470588235294,-0.05,-0.0689928714869516,0,41,-0.0548780487804878,0.05,0.0176470588235294
"8264","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.95,0.95,0.05,20,0,"1b",19,18,0.0526315789473684,0,0,1,19,0.0526315789473684,0,0.0526315789473684
"8265","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.5,0.5,0.5,50,20,"5b",35,41.75,-0.192857142857143,0,0,1,35,-0.192857142857143,0,0.192857142857143
"8266","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.1,0.15,0.85,20,10,"13b",11,13.25,-0.204545454545455,0.05,0.405465108108164,0,11.5,-0.152173913043478,0.05,0.204545454545455
"8267","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.75,0.75,0.25,40,10,"6b",32.5,30.25,0.0692307692307692,0,0,1,32.5,0.0692307692307692,0,0.0692307692307692
"8268","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.25,0.3,0.7,50,20,"13b",27.5,29.75,-0.0818181818181818,0.05,0.182321556793955,0,29,-0.0258620689655172,0.05,0.0818181818181818
"8269","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.1,0.15,0.85,50,0,"13b",5,16.25,-2.25,0.05,0.405465108108164,0,7.5,-1.16666666666667,0.05,2.25
"8270","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.25,0.25,0.75,40,10,"13b",17.5,19.75,-0.128571428571429,0,0,1,17.5,-0.128571428571429,0,0.128571428571429
"8271","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.05,0.05,0.95,50,20,"17b",21.5,23.75,-0.104651162790698,0,0,1,21.5,-0.104651162790698,0,0.104651162790698
"8272","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.95,0.95,0.05,50,20,"1b",48.5,47.75,0.0154639175257732,0,0,1,48.5,0.0154639175257732,0,0.0154639175257732
"8273","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.5,0.5,0.5,20,10,"10b",15,14.75,0.0166666666666667,0,0,1,15,0.0166666666666667,0,0.0166666666666667
"8274","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.5,0.5,0.5,40,10,"7b",25,28.75,-0.15,0,0,1,25,-0.15,0,0.15
"8275","jtkdfbxx",719840,"bar",5,7.185,31,"Female","College",0.5,0.5,0.5,10,0,"14b",5,2.75,0.45,0,0,1,5,0.45,0,0.45
